Name,CCM,log2FoldChange,Cluster,Score
BC332_15147_mrna,0.9877046110154006,0.001452562514038978,3,0.8290001791754349
BC332_12573_mrna,0.9839446088216444,0.21286872245241692,7,0.8289674031330531
BC332_31206_mrna,0.981735879781467,0.33828093672279635,7,0.8289662974078948
BC332_12762_mrna,0.9835423333404083,0.23286720588468604,7,0.8289464216022426
BC332_16456_mrna,0.9859498690118675,0.07691975692745354,7,0.8288184028301482
BC332_24509_mrna,0.9875178290721239,-0.014022086260297642,7,0.8288153612844612
BC332_06358_mrna,0.9856870113283853,0.08491847968048301,4,0.8287680443777165
BC332_30625_mrna,0.9850677468273685,0.11741850452218382,4,0.8287462101958769
BC332_20654_mrna,0.9791287325524941,0.4487912194051428,7,0.8287033511270676
BC332_04647_mrna,0.9789167119379838,0.45542963512836465,1,0.8286652942669176
BC332_26318_mrna,0.9763512663909831,0.5925474413978448,7,0.8286188534994235
BC332_13527_mrna,0.98233378326043,0.24093903529647015,7,0.8285132273842746
BC332_22088_mrna,0.9749947508799398,0.6522223962805398,7,0.8285042450191487
BC332_05686_mrna,0.9809380881939499,0.3175918931590103,3,0.8284944438080982
BC332_23856_mrna,0.9808483691436527,0.3165017632794363,1,0.8284502364143327
BC332_19746_mrna,0.9806968938193567,0.3226795171142779,7,0.8284330192314437
BC332_21716_mrna,0.9800406083437433,0.3552752005319375,7,0.8284004696442452
BC332_20021_mrna,0.9799173605227196,0.357618953281546,7,0.8283673005251532
BC332_29829_mrna,0.9823543984783869,0.21527351701088857,3,0.8283387082623852
BC332_05813_mrna,0.982958926884591,0.1797255427612008,3,0.8283313256334408
BC332_18243_mrna,0.9846927341250582,0.06821651012716815,3,0.828245743490972
BC332_05531_mrna,0.976864420422479,0.5011547850171363,4,0.8281640807196948
BC332_00929_mrna,0.9839790287550695,0.09189419593098176,4,0.8281229882238293
BC332_03288_mrna,0.9813178701833412,0.24271394896361997,7,0.8281134308143924
BC332_25925_mrna,0.9825641583227648,0.14604035886869227,7,0.8279316817925888
BC332_00869_mrna,0.9819976299600768,0.16801242625666582,4,0.8278575738972972
BC332_23423_mrna,0.9816898857603711,0.1773243147657513,3,0.8277987636909407
BC332_29411_mrna,0.9806099121693275,0.23384456914354987,3,0.8277627431831593
BC332_33528_mrna,0.9832656541983452,0.07836973120860694,7,0.8277373035192455
BC332_22767_mrna,0.9803341877923087,0.23528265556700803,3,0.8276610641756528
BC332_23612_mrna,0.9831791369208385,0.060300737045958154,7,0.8275743748423081
BC332_13181_mrna,0.9827511323118878,0.05514475508393289,7,0.8273639117194668
BC332_09484_mrna,0.9767600951767308,0.3879136625620334,3,0.82730477993539
BC332_03578_mrna,0.982439710379558,0.06347412898330806,3,0.8272961734459289
BC332_04548_mrna,0.9784498822024004,0.2813453501291741,3,0.827225396737708
BC332_24737_mrna,0.9781629273086363,0.2936994942856558,1,0.8271973974793995
BC332_17251_mrna,0.9833041073201534,-0.004271622438963184,7,0.8271695463800383
BC332_25079_mrna,0.9825285489213154,0.03844812348097796,7,0.8271554500698962
BC332_21612_mrna,0.9783039320765419,0.2768130424503474,7,0.8271337438584966
BC332_32132_mrna,0.9907776954117545,-0.45494825446764886,5,0.8270795723045433
BC332_10596_mrna,0.9737306372871866,0.5262945559025584,7,0.8270771116690065
BC332_23357_mrna,0.9816696452936198,0.07414410097258023,3,0.8270585915188443
BC332_09475_mrna,0.9814293103440445,0.08223604265059944,3,0.8270181754981581
BC332_14924_mrna,0.9894236633635064,-0.39068933781649,5,0.826969175109495
BC332_03909_mrna,0.9884295821800964,-0.33253578087147406,5,0.8269653143702048
BC332_10653_mrna,0.9742948028327878,0.4714441063174546,3,0.8269083686234254
BC332_06266_mrna,0.9731540738383337,0.5275901870039462,7,0.8268530812181519
BC332_31547_mrna,0.9698327729511925,0.7114915521979612,3,0.8268501402826915
BC332_09116_mrna,0.9823230261651299,0.0029957063267593296,3,0.8268216937354999
BC332_18188_mrna,0.9755349581786266,0.3866459744422465,7,0.8267990122182285
BC332_15129_mrna,0.982012656358477,0.006375700539994985,7,0.8267192909841067
BC332_00244_mrna,0.9759152354313414,0.3386366154065164,7,0.8266079494507093
BC332_09921_mrna,0.9735820969634621,0.4668783548731781,7,0.8265866629327525
BC332_14459_mrna,0.9754108144877456,0.35518305868181643,1,0.8265223171355532
BC332_01661_mrna,0.9690423430410592,0.6997567766558764,7,0.8264447169703847
BC332_25438_mrna,0.9708701893951321,0.5914207819183317,7,0.826392684469574
BC332_24685_mrna,0.9776380304429382,0.2038158845569252,7,0.8263420065472041
BC332_19430_mrna,0.9740271206405989,0.3960876348932616,7,0.826255863207898
BC332_00675_mrna,0.9788580503140759,0.11994692877038769,3,0.8262406487207391
BC332_08699_mrna,0.9765124408465478,0.2534125879694486,3,0.8262393707181851
BC332_04170_mrna,0.9902756777629502,-0.5606836182496236,5,0.8261497158858009
BC332_15053_mrna,0.9716969080855394,0.507816116186193,3,0.8261197154637824
BC332_18711_mrna,0.9765946774854832,0.23129177355524558,7,0.826114613066663
BC332_33971_mrna,0.979043725406044,0.089557617995292,7,0.8261004738939618
BC332_18145_mrna,0.9769717852430648,0.2067369540181176,7,0.8260923645882849
BC332_19444_mrna,0.9974311996713525,-1.0440694046233543,5,0.8258193088224816
BC332_28837_mrna,0.9790676441567028,0.04382368292695159,7,0.8257862957482378
BC332_06786_mrna,0.9769506788503026,0.1618109041890442,7,0.8257635628033654
BC332_11841_mrna,0.9784626216854796,0.06640262676977454,3,0.8257002069745335
BC332_11347_mrna,0.9667478585947198,0.7142764878978973,7,0.8256238881435352
BC332_20345_mrna,0.9756937898407645,0.21352966179738644,7,0.8256220723608703
BC332_23247_mrna,0.9723870784002467,0.3895303151028594,7,0.8255439254164695
BC332_14716_mrna,0.9677171776404724,0.6299868372761142,7,0.825398666223088
BC332_12540_mrna,0.9937579899163884,-0.9035031363983067,5,0.8252523996348108
BC332_31270_mrna,0.9722834526886591,0.35190625105180456,3,0.8252308637909159
BC332_01448_mrna,0.974997068322867,0.18017821948791513,3,0.8251012048609946
BC332_07146_mrna,0.9761833160511126,0.10712162164556568,7,0.8250628962950445
BC332_28869_mrna,0.9689136605552977,0.5055925611797804,7,0.8249768399783456
BC332_12420_mrna,0.9710993616580854,0.37788868691910726,7,0.8249381235678219
BC332_08455_mrna,0.9757935195517414,0.10559790170288635,7,0.8248937169253778
BC332_16122_mrna,0.9746614012008006,0.16966871195503447,7,0.8248899756244868
BC332_32370_mrna,0.9694835593598391,0.46038986605224175,3,0.824879785264857
BC332_16966_mrna,0.974724747000804,0.15855808578051225,7,0.8248364961169079
BC332_17959_mrna,0.9662183507595797,0.6309017008789369,7,0.824799318256281
BC332_04693_mrna,0.976056850769436,0.05605062121317661,7,0.8246490943120253
BC332_08906_mrna,0.9672496263044934,0.5440019234652435,7,0.8245825910752732
BC332_24028_mrna,0.9757977481840814,0.054173915146398924,7,0.8245304920502561
BC332_25725_mrna,0.9720262626470184,0.2672663093832312,3,0.8245184621501425
BC332_24561_mrna,0.9755150258944886,0.06667754391573896,3,0.824504258862655
BC332_33435_mrna,0.9746442985093994,0.1133088136416002,7,0.8244816990041349
BC332_05028_mrna,0.9666465766818348,0.5567545690963925,7,0.8244314546864294
BC332_34894_mrna,0.9700567873101962,0.36400048749372327,7,0.824415471082324
BC332_16258_mrna,0.9712381736188147,0.2876592097118302,7,0.8243451543361286
BC332_22700_mrna,0.9658266011882939,0.5875215971058848,7,0.8243240801119761
BC332_22168_mrna,0.9735726823994009,0.14803134283106237,7,0.8242936854093219
BC332_10411_mrna,0.9718562702408856,0.24371372690358933,7,0.8242806930211706
BC332_24741_mrna,0.9742640628264566,0.08247757250696275,7,0.824108121333092
BC332_08504_mrna,0.9757228045417821,-0.005041581533923921,7,0.8240808796201365
BC332_25804_mrna,0.9739702896146412,0.08535465529494078,7,0.8240092092009108
BC332_21670_mrna,0.9727096125209348,0.1497119608966349,7,0.8239552305953666
BC332_32158_mrna,0.9713285698644409,0.22527032180147286,7,0.8239345130712921
BC332_23006_mrna,0.9732884667571311,0.11131613859669505,3,0.8239168269099315
BC332_21826_mrna,0.9746203869922068,0.03017066975850466,7,0.8238819002117633
BC332_19315_mrna,0.9689270403852028,0.3484448451346131,7,0.8238454756687542
BC332_13710_mrna,0.9718378907297569,0.1767496327259699,3,0.823794271872495
BC332_29104_mrna,0.9883667158680649,-0.811510312807049,5,0.8236638068212147
BC332_32630_mrna,0.9753535926303012,-0.058025872621175284,7,0.8235566534801209
BC332_33458_mrna,0.9694514197241888,0.2655527023301571,3,0.8234618208279321
BC332_02169_mrna,0.9709363830579107,0.17738522171911209,1,0.8234328954027993
BC332_07264_mrna,0.9710625627923327,0.16866292574234626,7,0.8234218099487967
BC332_14821_mrna,0.9643296699268331,0.5424228354783929,3,0.8233897388692953
BC332_15491_mrna,0.9708670180689534,0.16253906588230765,7,0.8232987082719203
BC332_11846_mrna,0.9644045644451835,0.5254591702909724,7,0.8232964798826434
BC332_24479_mrna,0.9706747214382134,0.16728568563833698,7,0.8232545468634032
BC332_25574_mrna,0.9715578135379468,0.11581401461428766,7,0.8232459897424694
BC332_17598_mrna,0.9745260614538128,-0.062463367905434886,4,0.8231887756609753
BC332_00940_mrna,0.9718687508143278,0.08929065671976337,7,0.8231835060448338
BC332_03347_mrna,0.9713916926935519,0.11430998861666827,7,0.823167818320378
BC332_02155_mrna,0.9844704030428604,-0.6499863595678375,5,0.8231668997555528
BC332_05176_mrna,0.9604943283255324,0.7159081485215193,1,0.8231096524994124
BC332_16646_mrna,0.9686422631393775,0.2604276389678171,7,0.8230968692538357
BC332_32609_mrna,0.962948364470384,0.5781155701940521,3,0.8230914264705205
BC332_28448_mrna,0.9669674470306898,0.3499471283451294,7,0.8230621740737947
BC332_27095_mrna,0.9683136175563346,0.2701590577185463,4,0.8230334778677281
BC332_29955_mrna,0.9619178146301568,0.6207965585050225,7,0.8229868421557041
BC332_21447_mrna,0.9648476940166302,0.45596158620187394,3,0.8229706717483324
BC332_21191_mrna,0.9578452591524986,0.8243274919624036,7,0.8228403142253251
BC332_19266_mrna,0.9607686666804925,0.6611646875485047,7,0.8228182834506356
BC332_12221_mrna,0.9689486842300659,0.19897225771672922,7,0.8227806242725635
BC332_27156_mrna,0.9722507278698469,0.006972071007521374,7,0.8227544365836327
BC332_03329_mrna,0.9735884258295588,-0.07288346835613138,7,0.8227339223649277
BC332_01227_mrna,0.9680081353783208,0.23770330096646727,7,0.8226765990487729
BC332_27242_mrna,0.959114728507488,0.7322466516527105,7,0.8226728122181496
BC332_07102_mrna,0.9660738410428829,0.3295362229335153,7,0.8225528361609458
BC332_15600_mrna,0.9663541880390389,0.2922329933196467,7,0.8223977455605583
BC332_26819_mrna,0.9700958792618366,0.07934465078789806,7,0.8223926703533151
BC332_10245_mrna,0.9654010290962641,0.34261211059403307,1,0.8223745165610256
BC332_29623_mrna,0.9590681887736687,0.6922376356052342,7,0.8223595677496349
BC332_17256_mrna,0.9693406112235285,0.11662940176661085,7,0.8223514914337731
BC332_16492_mrna,0.9757064661789201,-0.26697425335842045,5,0.8222342463900545
BC332_21261_mrna,0.9699248804893648,0.05097689450340632,7,0.8221215224827042
BC332_02852_mrna,0.9685085364258631,0.12352969072373828,7,0.8220628787065897
BC332_12677_mrna,0.966412659212728,0.23785204152358397,7,0.8220305694598733
BC332_09347_mrna,0.9854708653104362,-0.8789308723138195,5,0.8220229891102931
BC332_23421_mrna,0.9685339040655866,0.11013149374055041,7,0.8219776261934658
BC332_17351_mrna,0.9636085123016405,0.38716514342249575,7,0.8219703509463202
BC332_05313_mrna,0.9633495564951966,0.40068070337031375,7,0.8219633312709476
BC332_18312_mrna,0.9644048941374903,0.33205986406351523,7,0.8218947289345214
BC332_18859_mrna,0.9671647529693427,0.17269162674871336,7,0.821868689607192
BC332_07900_mrna,0.964198370578796,0.3364492760041753,7,0.821842727564003
BC332_26733_mrna,0.9767867446794734,-0.38997875194117515,5,0.821818660344449
BC332_21674_mrna,0.9577622886780537,0.6826099257553735,7,0.8217613228186094
BC332_17879_mrna,0.9548754757595368,0.839698589031563,3,0.8217562657713768
BC332_02376_mrna,0.9633274572656029,0.37321075432807765,7,0.8217555505552803
BC332_02250_mrna,0.9577092391761173,0.6742149270734304,3,0.8216781698446562
BC332_19931_mrna,0.9674887565097987,0.12474886504755364,7,0.8216575882322791
BC332_28326_mrna,0.9684243342426204,0.06660376074854706,7,0.8216231143977638
BC332_31167_mrna,0.9630239018412687,0.3637713111205762,7,0.8215643241751672
BC332_14786_mrna,0.9654349199796515,0.22227247552198032,7,0.8215222042066005
BC332_27298_mrna,0.9556390150024775,0.7632385540234911,7,0.8214983914506511
BC332_04356_mrna,0.9643285010015514,0.28103921463727155,7,0.821496007442976
BC332_33707_mrna,0.9696573441568206,-0.029089519770847026,7,0.8214449530777828
BC332_20333_mrna,0.9636724470924994,0.30599566232988823,7,0.8214099085483343
BC332_21491_mrna,0.9669643269638494,0.10848851060303263,7,0.8213286618939524
BC332_16897_mrna,0.9692424032192458,-0.033784385301066144,1,0.8212430500883416
BC332_05050_mrna,0.9699780932838669,-0.0806191335943407,7,0.8212110399026278
BC332_02853_mrna,0.9601941146760196,0.46185680549327124,7,0.8211299757960543
BC332_10981_mrna,0.9695253156286545,-0.0679393850393869,7,0.8211164953341935
BC332_31055_mrna,0.9685771330036024,-0.01706892809353897,1,0.821091042168767
BC332_03054_mrna,0.9588367939421235,0.5242866978267344,7,0.821035709141413
BC332_08717_mrna,0.964417988213119,0.2117190953092603,7,0.8210340211874383
BC332_05140_mrna,0.9657421112446776,0.1363680360350944,7,0.8210316114506845
BC332_24606_mrna,0.9614304268323748,0.36120667294573433,7,0.8209003471816064
BC332_02559_mrna,0.9633500941798241,0.24798070353900725,1,0.8208614828743626
BC332_05731_mrna,0.964198055531186,0.19357324623046965,3,0.8208146446211604
BC332_06591_mrna,0.9899666885842748,-1.3382074444574172,5,0.8208090227585665
BC332_06099_mrna,0.9608142731522736,0.37521721518179774,3,0.8207522303809889
BC332_00348_mrna,0.9647335693382441,0.15439552344387927,3,0.820751254748518
BC332_17229_mrna,0.960344682031272,0.39786133860746065,7,0.8207261795586742
BC332_11789_mrna,0.9599642916128502,0.40850730023821186,7,0.8206493989748066
BC332_00874_mrna,0.9939217146098251,-1.6168693930513176,5,0.8206192664326161
BC332_16324_mrna,0.9679655379844359,-0.060160427493238224,1,0.8205373417752279
BC332_23924_mrna,0.9671752863978339,-0.01609508263337163,7,0.8205282429643479
BC332_04323_mrna,0.9685556337718614,-0.10012709210462646,7,0.8204948547034844
BC332_12179_mrna,0.9658559375787849,0.051889496208149144,7,0.8204752748825316
BC332_31248_mrna,0.9628010734287364,0.2161775473768634,4,0.8204102890452292
BC332_21673_mrna,0.9588250859229536,0.4371621430959101,7,0.8203963926450276
BC332_18920_mrna,0.9746048762614994,-0.4754157037511124,5,0.8203370643948596
BC332_29461_mrna,0.9552575857770819,0.6247991399141253,7,0.8203247419710277
BC332_10949_mrna,0.9671504384978462,-0.044034031657620695,2,0.8203201505768437
BC332_17037_mrna,0.9637651607815216,0.1484165143371923,3,0.8203155181977068
BC332_27681_mrna,0.9787221054625317,-0.7308993406870339,5,0.8202650291909719
BC332_25106_mrna,0.9530287355338025,0.7362744568031658,7,0.820245772075903
BC332_28722_mrna,0.9660552078222071,0.005320875058389158,7,0.8202251102154278
BC332_08814_mrna,0.9653384102300646,0.039578720106597964,7,0.8201774734042127
BC332_15061_mrna,0.9649714027926908,0.05899307012771224,3,0.8201666488741125
BC332_29037_mrna,0.966095156505197,-0.022227508855517063,3,0.8200458230106474
BC332_05326_mrna,0.9510760017215141,0.8155045729718081,7,0.8200445712783262
BC332_01739_mrna,0.9579805709686118,0.4355916352978781,1,0.8200432043153643
BC332_23724_mrna,0.9636437294162858,0.10002841345351039,7,0.8199203010706763
BC332_15057_mrna,0.9531539523304571,0.684629800268663,3,0.8199152711169112
BC332_04592_mrna,0.9520076465745636,0.7470236358298841,7,0.8199131637881086
BC332_14068_mrna,0.9661317952413643,-0.04710747482883174,7,0.8198843545646372
BC332_16837_mrna,0.9570254665871945,0.45919658637846594,7,0.8198285048226258
BC332_02545_mrna,0.9582154841468552,0.3892827244983915,3,0.8198019382210691
BC332_14052_mrna,0.9652917485112482,-0.020302512243050654,7,0.819733017368709
BC332_22460_mrna,0.9584228344869916,0.3665427242524058,7,0.8197210027213054
BC332_33321_mrna,0.9596161541576274,0.29021389615324034,7,0.8196523360701036
BC332_14701_mrna,0.9536994094385608,0.5957318022073456,7,0.8194818365023699
BC332_15047_mrna,0.9595878366931138,0.26794636938436783,1,0.8194802251995255
BC332_08288_mrna,0.9943785134899323,-1.8286102484031141,5,0.8194462263609386
BC332_24857_mrna,0.9513920174199384,0.7137154823274903,7,0.8194186032103522
BC332_22103_mrna,0.9627103246929696,0.07500682746188478,7,0.8193627823270748
BC332_27893_mrna,0.9794553588059017,-0.9135407603171738,5,0.8193263194906999
BC332_23515_mrna,0.959297487648443,0.26239440175831347,7,0.8193225280024337
BC332_30084_mrna,0.9652036194066437,-0.07346153889289034,7,0.819320464951578
BC332_29415_mrna,0.964996866085127,-0.06389179875898712,3,0.8193041791132607
BC332_13136_mrna,0.9656663710832979,-0.10959724484039333,7,0.8192530715685992
BC332_25373_mrna,0.9807520566278745,-1.011009089901284,5,0.8192013443311947
BC332_02836_mrna,0.9564426795867591,0.4017306343773003,3,0.8191746933392501
BC332_25213_mrna,0.9639664180839761,-0.0333551561425383,7,0.8191018752303973
BC332_26143_mrna,0.9581505441813014,0.2930720166456715,7,0.8190791563750887
BC332_09120_mrna,0.9614960784020692,0.09882320201708636,7,0.8190400030193499
BC332_06760_mrna,0.9707428074949234,-0.4445446793691366,5,0.8189755281176581
BC332_17354_mrna,0.9635523836970036,-0.028124992256633893,7,0.8189707632426876
BC332_00587_mrna,0.9492549906618573,0.7681570116787311,7,0.8189590880651154
BC332_00048_mrna,0.9465952458020747,0.9110356676825085,3,0.8189496831898014
BC332_32255_mrna,0.9640466035887477,-0.0642654003016267,3,0.8189153025725829
BC332_08537_mrna,0.9589667799634274,0.21991763261305364,7,0.818882533564737
BC332_02144_mrna,0.9789966161245504,-0.9615195010498161,5,0.8188149621377158
BC332_21776_mrna,0.9580618880883626,0.23857380327851516,7,0.8186500701834238
BC332_06370_mrna,0.9528543418041089,0.5261537689234878,1,0.8186304433461168
BC332_03799_mrna,0.9499001338427576,0.6874485353911657,7,0.818622536647857
BC332_14221_mrna,0.9618940063143246,0.017185834338959486,7,0.8186192139367219
BC332_15193_mrna,0.9596396610133751,0.1375909346043303,7,0.8185641999912565
BC332_05987_mrna,0.9614847729254026,0.01837515986907592,1,0.8184614882829037
BC332_11767_mrna,0.962931193463481,-0.06794320723723377,7,0.8184359141362584
BC332_26160_mrna,0.9483143898722292,0.7409834236847449,1,0.8183784014146133
BC332_28018_mrna,0.9591917289541965,0.13443073215697732,7,0.8183598384221995
BC332_16386_mrna,0.9482727908996523,0.7363340595686809,3,0.818327200404262
BC332_12400_mrna,0.9599578314916741,0.08029772972766347,7,0.8182832958650536
BC332_02165_mrna,0.9864477529152107,-1.5076837210512797,5,0.8182521532982677
BC332_01007_mrna,0.9705438511414798,-0.5379420530547241,5,0.8182480294993776
BC332_28140_mrna,0.9498541783971446,0.6310875194186842,7,0.8181885148454671
BC332_22035_mrna,0.9515430162258091,0.5358935428231452,1,0.8181717095225101
BC332_29721_mrna,0.9478461390701822,0.7328393135157373,1,0.8181292100749676
BC332_25557_mrna,0.9627935062586888,-0.10697316350559079,7,0.8181035883359745
BC332_05583_mrna,0.9575712919129692,0.18849792725613002,3,0.8180907653813223
BC332_05907_mrna,0.9464764569230951,0.8017302048900666,1,0.8180877395043669
BC332_17070_mrna,0.9595223544077114,0.07592555425245516,7,0.818075307399052
BC332_20878_mrna,0.957432774509756,0.19392484281193975,7,0.818073630129632
BC332_10828_mrna,0.9568346382458113,0.21627675822759426,7,0.817992018227132
BC332_22517_mrna,0.9538833674413283,0.3634657622665702,3,0.8178608678261597
BC332_24081_mrna,0.9529912412660597,0.4070882478366221,7,0.8178169064921418
BC332_16840_mrna,0.9526620744213941,0.41424266452718156,7,0.8177358025715986
BC332_03835_mrna,0.9774996651537473,-1.040582200287305,1,0.8176701077598602
BC332_15250_mrna,0.8402867968025565,5.709696573152894,4,0.8176196765549253
BC332_07637_mrna,0.9511140907113236,0.4814033238783238,7,0.817599623158124
BC332_06224_mrna,0.9605749873069285,-0.06211122333013148,2,0.8175197835532383
BC332_09993_mrna,0.9505720502828228,0.49594010229743357,1,0.8174867656832736
BC332_32113_mrna,0.9609598165353139,-0.09756843339900548,7,0.8174247885453111
BC332_24979_mrna,0.9582511576673822,0.0530570263986469,7,0.8173959741607932
BC332_32403_mrna,0.9883752240853616,-1.7671299891784225,5,0.8173651193335413
BC332_29997_mrna,0.9548696822392442,0.23782081424946858,3,0.8173509567871257
BC332_31966_mrna,0.9596746310553197,-0.04838435100713689,7,0.8172514383166609
BC332_21859_mrna,0.950575170693255,0.4602754803997627,1,0.817227353754715
BC332_13036_mrna,0.9605389722213882,-0.1013128702249627,7,0.8172272146880294
BC332_16523_mrna,0.9584426063125879,0.01766947343557412,2,0.8172211635025646
BC332_30031_mrna,0.9553414132924072,0.18538101195195916,7,0.8171642972482122
BC332_25426_mrna,0.9586387308815134,-0.008629226158592625,7,0.8171134192557602
BC332_33759_mrna,0.9601452445550462,-0.0990990919019097,7,0.8170828717658788
BC332_06264_mrna,0.949021322445391,0.5232173321480392,7,0.8170596870488012
BC332_06572_mrna,0.9545756109921175,0.2111708431465116,3,0.8170396089952034
BC332_11562_mrna,0.9409100062249851,0.9475176183519217,7,0.8169334123864287
BC332_28321_mrna,0.9536786601235876,0.24261423537735063,1,0.8169029621132384
