Name,CCM,log2FoldChange,Cluster,Score
BC332_07162_mrna,,,2.0,
BC332_32127_mrna,0.8593711407605511,,2.0,
BC332_20649_mrna,0.049112321421852234,,3.0,
BC332_05126_mrna,-0.45487604742067306,,7.0,
BC332_04381_mrna,-0.3980685920392309,,3.0,
BC332_21452_mrna,-0.4425547278265653,,3.0,
BC332_15281_mrna,-0.49524694971748195,,0.0,
BC332_34464_mrna,0.5019450551308404,,6.0,
BC332_19682_mrna,,,2.0,
BC332_05060_mrna,-0.5620800844250887,,4.0,
BC332_10833_mrna,,,2.0,
BC332_28956_mrna,,,2.0,
BC332_27705_mrna,-0.454876047420673,,2.0,
BC332_20783_mrna,,,2.0,
BC332_01431_mrna,,,3.0,
BC332_10194_mrna,-0.3836433436464565,,7.0,
BC332_11089_mrna,-0.3980685920392308,,2.0,
BC332_26830_mrna,0.4025301806519799,,2.0,
BC332_11004_mrna,0.8838025260077091,,3.0,
BC332_17189_mrna,,,0.0,
BC332_22076_mrna,,,0.0,
BC332_08720_mrna,-0.24146308265320898,,6.0,
BC332_12921_mrna,-0.12077637161302583,,5.0,
BC332_29792_mrna,-0.17911936751398938,,1.0,
BC332_23016_mrna,-0.48747756782907364,,0.0,
BC332_13276_mrna,-0.8182014762629992,,2.0,
BC332_23832_mrna,-0.7455845437086456,,5.0,
BC332_28984_mrna,-0.530018094291755,,0.0,
BC332_26923_mrna,-0.454876047420673,,0.0,
BC332_17170_mrna,-0.45487604742067306,,0.0,
BC332_10200_mrna,-0.7856946041342661,,0.0,
BC332_26569_mrna,,,2.0,
BC332_31786_mrna,-0.7455845437086456,,2.0,
BC332_01753_mrna,0.4871574338415866,,2.0,
BC332_07154_mrna,0.293365562002324,,2.0,
BC332_22239_mrna,,,3.0,
BC332_07769_mrna,-0.892184437474622,,3.0,
BC332_29962_mrna,,,2.0,
BC332_14101_mrna,-0.6449604497128149,,2.0,
BC332_09771_mrna,-0.3980685920392308,,0.0,
BC332_20907_mrna,-0.7455845437086456,,5.0,
BC332_11677_mrna,-0.851956105669646,,2.0,
BC332_33873_mrna,-0.23029346494996517,,1.0,
BC332_25774_mrna,,,3.0,
BC332_26735_mrna,0.2436425100907007,,3.0,
BC332_10738_mrna,0.9165734757412315,,6.0,
BC332_27345_mrna,-0.45487604742067306,,0.0,
BC332_14213_mrna,-0.9582055289230236,,3.0,
BC332_17915_mrna,0.264799049876594,,6.0,
BC332_11669_mrna,-0.5541909075451886,,4.0,
BC332_16572_mrna,-0.8491879835203215,,2.0,
BC332_28755_mrna,,,3.0,
BC332_27264_mrna,-0.39806859203923084,,3.0,
BC332_12488_mrna,0.2293389219168281,,2.0,
BC332_21397_mrna,-0.7934226146662426,,0.0,
BC332_24049_mrna,-0.7948165909127018,,0.0,
BC332_12495_mrna,-0.420062331011287,,0.0,
BC332_07292_mrna,-0.7355420814986483,,3.0,
BC332_17391_mrna,-0.8182014762629992,,3.0,
BC332_19331_mrna,-0.6938179191099593,,3.0,
BC332_22802_mrna,-0.454876047420673,,0.0,
BC332_15093_mrna,-0.7271208251619453,,2.0,
BC332_02182_mrna,,,0.0,
BC332_16239_mrna,,,2.0,
BC332_32224_mrna,-0.3246404995998994,,7.0,
BC332_14138_mrna,-0.7455845437086455,,2.0,
BC332_14401_mrna,,,2.0,
BC332_33648_mrna,0.5416283613883595,,1.0,
BC332_30356_mrna,0.049112321421852234,,1.0,
BC332_32942_mrna,,,2.0,
BC332_16387_mrna,-0.5541909075451886,,4.0,
BC332_33324_mrna,-0.530018094291755,,6.0,
BC332_06692_mrna,,,2.0,
BC332_24579_mrna,-0.21527824241913912,,3.0,
BC332_24264_mrna,-0.530018094291755,,2.0,
BC332_33088_mrna,0.4310688542089409,,2.0,
BC332_08711_mrna,-0.4066909431095272,,0.0,
BC332_14455_mrna,-0.5541909075451887,,6.0,
BC332_07768_mrna,-0.5542076516900734,,0.0,
BC332_29621_mrna,-0.6175847699288186,,2.0,
BC332_09770_mrna,-0.6381449861410521,,0.0,
BC332_05212_mrna,-0.454876047420673,,3.0,
BC332_09978_mrna,,,3.0,
BC332_25644_mrna,,,3.0,
BC332_20304_mrna,-0.39806859203923073,,1.0,
BC332_19144_mrna,-0.3980685920392308,,3.0,
BC332_02571_mrna,-0.8755297503403883,,2.0,
BC332_18612_mrna,-0.5480993480855982,,0.0,
BC332_20534_mrna,0.7162837772299238,,3.0,
BC332_03826_mrna,-0.8182014762629994,,5.0,
BC332_26332_mrna,-0.7934533616953762,,0.0,
BC332_21227_mrna,-0.10092666623879396,,4.0,
BC332_07728_mrna,0.9399871936135047,,3.0,
BC332_00688_mrna,-0.5541909075451886,,6.0,
BC332_11805_mrna,,,3.0,
BC332_02434_mrna,-0.530018094291755,,0.0,
BC332_13433_mrna,-0.4671478866401776,,6.0,
BC332_13081_mrna,-0.20762275524558596,,3.0,
BC332_26981_mrna,-0.6179056201327796,,4.0,
BC332_32228_mrna,,,3.0,
BC332_17035_mrna,,,3.0,
BC332_31810_mrna,-0.454876047420673,,0.0,
BC332_13880_mrna,-0.454876047420673,,7.0,
BC332_01720_mrna,,,3.0,
BC332_29412_mrna,-0.34463647318885504,,0.0,
BC332_30160_mrna,0.5500831278740439,,2.0,
BC332_33680_mrna,,,3.0,
BC332_07971_mrna,-0.17531966021623652,,7.0,
BC332_25766_mrna,,,2.0,
BC332_21356_mrna,-0.39806859203923084,,3.0,
BC332_12210_mrna,0.44336421758724637,,3.0,
BC332_24067_mrna,-0.6310995089271254,,2.0,
BC332_04108_mrna,-0.62984367056991,,0.0,
BC332_23156_mrna,,,2.0,
BC332_19776_mrna,-0.8080930753039732,,5.0,
BC332_08339_mrna,-0.788836317203184,,0.0,
BC332_14798_mrna,0.011474657221797732,,1.0,
BC332_19139_mrna,,,2.0,
BC332_31255_mrna,-0.3730977095383671,,1.0,
BC332_33736_mrna,0.025563485661677682,,7.0,
BC332_24806_mrna,-0.5973652273378354,,5.0,
BC332_10104_mrna,-0.530018094291755,,6.0,
BC332_33383_mrna,-0.9227494642480367,,2.0,
BC332_26738_mrna,-0.29653042194290147,,3.0,
BC332_18219_mrna,,,2.0,
BC332_27431_mrna,-0.23510614217791054,,0.0,
BC332_13391_mrna,,,3.0,
BC332_02232_mrna,-0.7761411631916971,,3.0,
BC332_01672_mrna,0.5415361662696676,,7.0,
BC332_16918_mrna,,,3.0,
BC332_17481_mrna,-0.7455845437086456,,2.0,
BC332_02910_mrna,-0.08104982316081318,,1.0,
BC332_03335_mrna,-0.23083274414485527,,0.0,
BC332_26758_mrna,,,3.0,
BC332_30483_mrna,-0.5093404713644972,,6.0,
BC332_26917_mrna,-0.27210061571691757,,2.0,
BC332_14091_mrna,-0.9162823368971148,,2.0,
BC332_17933_mrna,-0.12920004841461508,,0.0,
BC332_27719_mrna,-0.17367179159208207,,6.0,
BC332_34336_mrna,0.5019450551308404,,6.0,
BC332_04504_mrna,,,2.0,
BC332_24010_mrna,,,2.0,
BC332_19574_mrna,-0.23816763285421166,,3.0,
BC332_33398_mrna,-0.2308327441448549,,3.0,
BC332_11422_mrna,-0.3190673667255997,,5.0,
BC332_21102_mrna,-0.8629032962060841,,0.0,
BC332_06720_mrna,,,2.0,
BC332_28446_mrna,-0.3980685920392308,,2.0,
BC332_14828_mrna,0.004697756424406271,,6.0,
BC332_33297_mrna,-0.11438631100430802,,0.0,
BC332_16570_mrna,0.5662110659773952,,3.0,
BC332_31314_mrna,,,2.0,
BC332_03923_mrna,0.24788898854726454,,1.0,
BC332_13871_mrna,0.049112321421852234,,3.0,
BC332_16385_mrna,-0.20264280808467505,,6.0,
BC332_07676_mrna,-0.3980685920392308,,3.0,
BC332_31049_mrna,-0.530018094291755,,2.0,
BC332_14925_mrna,0.45485278920979794,,6.0,
BC332_23334_mrna,-0.395079887133762,,1.0,
BC332_03656_mrna,0.2512659736569168,,1.0,
BC332_03715_mrna,-0.13135994961809105,,3.0,
BC332_02866_mrna,,,3.0,
BC332_25861_mrna,0.31348910148423004,,1.0,
BC332_14404_mrna,-0.5012462590246338,,6.0,
BC332_34635_mrna,,,3.0,
BC332_31274_mrna,-0.012612334317602045,,2.0,
BC332_20779_mrna,0.5416283613883595,,0.0,
BC332_29513_mrna,-0.454876047420673,,2.0,
BC332_23902_mrna,-0.7455845437086456,,2.0,
BC332_31691_mrna,-0.3980685920392308,,0.0,
BC332_00413_mrna,-0.454876047420673,,2.0,
BC332_22478_mrna,-0.23993132494559466,,2.0,
BC332_27904_mrna,-0.3980685920392308,,2.0,
BC332_30519_mrna,-0.3980685920392308,,1.0,
BC332_13951_mrna,-0.17531966021623652,,0.0,
BC332_06447_mrna,-0.7455845437086456,,2.0,
BC332_27580_mrna,-0.454876047420673,,3.0,
BC332_00542_mrna,-0.3980685920392308,,3.0,
BC332_13687_mrna,0.11624396820240224,,6.0,
BC332_05116_mrna,-0.6938179191099593,,0.0,
BC332_30886_mrna,-0.7435141095658807,,6.0,
BC332_12824_mrna,-0.5541909075451886,,6.0,
BC332_27784_mrna,-0.23816763285421166,,1.0,
BC332_03793_mrna,,,2.0,
BC332_26119_mrna,-0.530018094291755,,2.0,
BC332_09464_mrna,-0.5541909075451886,,2.0,
BC332_05118_mrna,-0.454876047420673,,0.0,
BC332_30868_mrna,,,2.0,
BC332_10127_mrna,,,3.0,
BC332_22456_mrna,-0.39806859203923084,,2.0,
BC332_28822_mrna,-0.3980685920392308,,1.0,
BC332_12926_mrna,-0.8966236878167687,,3.0,
BC332_26784_mrna,-0.8485494296303622,,3.0,
BC332_24197_mrna,-0.530018094291755,,0.0,
BC332_06870_mrna,0.1878183067021509,,3.0,
BC332_31454_mrna,,,2.0,
BC332_05984_mrna,0.37327025095101707,,2.0,
BC332_18262_mrna,-0.5541909075451886,,4.0,
BC332_02598_mrna,,,2.0,
BC332_19796_mrna,-0.5541909075451886,,3.0,
BC332_17422_mrna,0.3657811342309476,,3.0,
BC332_26049_mrna,-0.1423520900835871,,0.0,
BC332_05129_mrna,-0.29401769529200816,,3.0,
BC332_17443_mrna,-0.7455845437086456,,5.0,
BC332_15862_mrna,-0.2308327441448549,,0.0,
BC332_11649_mrna,-0.8067717630187311,,0.0,
BC332_18626_mrna,-0.1147133660876436,,2.0,
BC332_13820_mrna,-0.454876047420673,,3.0,
BC332_30689_mrna,-0.8562912255885264,,0.0,
BC332_14934_mrna,0.4344507633328923,,2.0,
BC332_22969_mrna,-0.7455845437086456,,5.0,
BC332_12136_mrna,0.026850617604563504,,2.0,
BC332_32003_mrna,-0.7943266822834495,,5.0,
BC332_09757_mrna,-0.4688302724878894,,2.0,
BC332_20427_mrna,-0.5541909075451886,,6.0,
BC332_07972_mrna,-0.17531966021623652,,7.0,
BC332_05302_mrna,-0.530018094291755,,0.0,
BC332_26069_mrna,,,2.0,
BC332_01643_mrna,-0.3980685920392309,,3.0,
BC332_19566_mrna,-0.39806859203923084,,3.0,
BC332_32118_mrna,-0.3279182196832161,,1.0,
BC332_33733_mrna,0.10377277182099107,,7.0,
BC332_24618_mrna,-0.6184586216222535,,2.0,
BC332_28888_mrna,,,3.0,
BC332_26933_mrna,0.5851236027690648,,3.0,
BC332_03657_mrna,-0.9036711126260681,,4.0,
BC332_31937_mrna,-0.38025643344664717,,6.0,
BC332_22745_mrna,-0.454876047420673,,7.0,
BC332_02641_mrna,0.6503810176334173,,6.0,
BC332_14030_mrna,-0.7455845437086456,,5.0,
BC332_02601_mrna,,,2.0,
BC332_13337_mrna,-0.5541909075451886,,3.0,
BC332_21728_mrna,0.012354263519732789,,3.0,
BC332_01799_mrna,-0.9093199948115205,,4.0,
BC332_24868_mrna,-0.20373574456131904,,3.0,
BC332_32093_mrna,0.11041897959307237,,1.0,
BC332_09890_mrna,-0.3980685920392308,,1.0,
BC332_32376_mrna,0.5416283613883598,,0.0,
BC332_14282_mrna,-0.45487604742067306,,2.0,
BC332_02218_mrna,,,2.0,
BC332_10704_mrna,-0.3067779179117251,,3.0,
BC332_00993_mrna,,,3.0,
BC332_29055_mrna,-0.7455845437086456,,5.0,
BC332_33347_mrna,,,3.0,
BC332_25908_mrna,-0.7774524240550056,,0.0,
BC332_19752_mrna,0.32080749883738535,,6.0,
BC332_05173_mrna,,,2.0,
BC332_26663_mrna,,,3.0,
BC332_06527_mrna,,,2.0,
BC332_08581_mrna,,,0.0,
BC332_23907_mrna,,,0.0,
BC332_26452_mrna,,,3.0,
BC332_27498_mrna,,,2.0,
BC332_26778_mrna,-0.3980685920392308,,0.0,
BC332_20638_mrna,0.39748070161502275,,3.0,
BC332_15725_mrna,-0.057319234178895825,,1.0,
BC332_11298_mrna,-0.530018094291755,,0.0,
BC332_27567_mrna,-0.019966223434511154,,0.0,
BC332_21135_mrna,-0.054746457938370324,,0.0,
BC332_07121_mrna,-0.5818434163607432,,3.0,
BC332_11110_mrna,-0.5541909075451887,,0.0,
BC332_09982_mrna,-0.3157316452115715,,2.0,
BC332_13995_mrna,-0.454876047420673,,3.0,
BC332_27371_mrna,-0.3980685920392308,,0.0,
BC332_29020_mrna,-0.7463104143489542,,2.0,
BC332_29510_mrna,-0.454876047420673,,0.0,
BC332_29506_mrna,-0.7455845437086456,,2.0,
BC332_17016_mrna,-0.3190673667255997,,3.0,
BC332_32649_mrna,-0.23816763285421166,,0.0,
BC332_15738_mrna,-0.7475170820072963,,5.0,
BC332_13754_mrna,-0.3980685920392308,,3.0,
BC332_30677_mrna,,,2.0,
BC332_27254_mrna,-0.29146790406500966,,6.0,
BC332_08097_mrna,-0.39806859203923084,,3.0,
BC332_03303_mrna,-0.6938179191099593,,0.0,
BC332_14946_mrna,-0.8966236878167686,,0.0,
BC332_33844_mrna,-0.7455845437086456,,5.0,
BC332_21372_mrna,-0.7949464259942859,,6.0,
BC332_17472_mrna,-0.530018094291755,,0.0,
BC332_27076_mrna,-0.5320012957287042,,5.0,
BC332_06042_mrna,-0.3980685920392309,,1.0,
BC332_01373_mrna,-0.37578150588483183,,3.0,
BC332_01188_mrna,-0.5236868732984851,,1.0,
BC332_26496_mrna,-0.7455845437086456,,5.0,
BC332_02042_mrna,,,3.0,
BC332_17681_mrna,-0.10494476277417375,,4.0,
BC332_20362_mrna,-0.45487604742067306,,3.0,
BC332_16301_mrna,-0.7455845437086456,,2.0,
BC332_24646_mrna,-0.3980685920392308,,0.0,
BC332_06241_mrna,-0.5541909075451886,,4.0,
BC332_32975_mrna,-0.40339986954559426,,6.0,
BC332_24328_mrna,-0.530018094291755,,0.0,
BC332_06406_mrna,-0.8399304416846632,,0.0,
BC332_33068_mrna,-0.2308327441448549,,2.0,
BC332_25174_mrna,-0.39806859203923084,,2.0,
BC332_31130_mrna,-0.17892509275962576,,1.0,
BC332_20086_mrna,,,2.0,
BC332_10337_mrna,,,2.0,
BC332_26842_mrna,-0.6363604026077064,,0.0,
BC332_07790_mrna,-0.5541909075451886,,2.0,
BC332_02801_mrna,-0.22891999238360833,,3.0,
BC332_17202_mrna,-0.7455845437086456,,5.0,
BC332_13767_mrna,0.5416283613883595,,0.0,
BC332_32199_mrna,,,2.0,
BC332_01551_mrna,0.4503318678045893,,6.0,
BC332_31768_mrna,-0.39806859203923084,,0.0,
BC332_26746_mrna,,,2.0,
BC332_30901_mrna,-0.8317594233584433,,3.0,
BC332_21050_mrna,-0.3980685920392308,,0.0,
BC332_15026_mrna,-0.5144567506921338,,0.0,
BC332_19018_mrna,-0.530018094291755,,0.0,
BC332_20781_mrna,-0.7455845437086456,,3.0,
BC332_30021_mrna,,,0.0,
BC332_00609_mrna,-0.39806859203923084,,2.0,
BC332_28189_mrna,,,2.0,
BC332_17529_mrna,-0.454876047420673,,3.0,
BC332_01774_mrna,-0.23816763285421166,,0.0,
BC332_24361_mrna,-0.8423055703591851,,0.0,
BC332_29234_mrna,0.42636226883972317,,3.0,
BC332_03916_mrna,0.7796981298741544,,2.0,
BC332_11760_mrna,-0.9014949963370568,,0.0,
BC332_26789_mrna,-0.7455845437086456,,5.0,
BC332_32565_mrna,-0.8508027774466477,,0.0,
BC332_34627_mrna,-0.39806859203923084,,3.0,
BC332_13908_mrna,,,2.0,
BC332_05787_mrna,-0.7455845437086456,,5.0,
BC332_16860_mrna,0.1878183067021509,,2.0,
BC332_22072_mrna,-0.39806859203923084,,3.0,
BC332_28302_mrna,,,2.0,
BC332_24401_mrna,-0.8594832996361701,,2.0,
BC332_26190_mrna,0.5416283613883595,,7.0,
BC332_09697_mrna,-0.278729688737408,,3.0,
BC332_18451_mrna,-0.3980685920392309,,3.0,
BC332_27024_mrna,-0.6470318300897856,,2.0,
BC332_31506_mrna,-0.7942467775746264,,5.0,
BC332_04853_mrna,,,2.0,
BC332_28743_mrna,-0.39806859203923084,,1.0,
BC332_10157_mrna,-0.7455845437086456,,5.0,
BC332_15661_mrna,,,2.0,
BC332_17029_mrna,,,3.0,
BC332_15898_mrna,,,2.0,
BC332_00345_mrna,-0.1443841706323682,,3.0,
BC332_27434_mrna,-0.7455845437086456,,5.0,
BC332_16861_mrna,-0.3980685920392308,,3.0,
BC332_07343_mrna,,,3.0,
BC332_01210_mrna,-0.7258649153631248,,0.0,
BC332_00085_mrna,-0.09822337797481549,,7.0,
BC332_01003_mrna,0.7885623808730725,,5.0,
BC332_04501_mrna,-0.530018094291755,,2.0,
BC332_17883_mrna,-0.17706455274081367,,2.0,
BC332_20478_mrna,-0.3980685920392308,,3.0,
BC332_23070_mrna,0.0515870267704604,,3.0,
BC332_13428_mrna,0.3021358013526717,,6.0,
BC332_01237_mrna,-0.5541909075451886,,4.0,
BC332_16682_mrna,,,3.0,
BC332_17086_mrna,-0.5541909075451886,,2.0,
BC332_23600_mrna,-0.7186791427987311,,0.0,
BC332_32802_mrna,,,2.0,
BC332_02791_mrna,-0.17908450456764663,,2.0,
BC332_04013_mrna,-0.5541909075451886,,4.0,
BC332_05444_mrna,-0.39806859203923084,,2.0,
BC332_23111_mrna,0.6476584088876379,,3.0,
BC332_12441_mrna,-0.7455845437086456,,0.0,
BC332_25763_mrna,-0.15106575189796018,,6.0,
BC332_27801_mrna,-0.19346759430768823,,0.0,
BC332_04328_mrna,0.5367973447384528,,0.0,
BC332_06415_mrna,-0.3980685920392308,,2.0,
BC332_08174_mrna,0.15727793287395908,,1.0,
BC332_23551_mrna,-0.08952686560793144,,2.0,
BC332_15191_mrna,-0.1964705997920949,,3.0,
BC332_00195_mrna,-0.7351777035525715,,0.0,
BC332_11275_mrna,-0.39806859203923073,,0.0,
BC332_23286_mrna,,,3.0,
BC332_29883_mrna,0.23626419714855512,,0.0,
BC332_18765_mrna,0.07352497138441189,,3.0,
BC332_04222_mrna,,,3.0,
BC332_33148_mrna,-0.8915356155899099,,0.0,
BC332_25953_mrna,-0.454876047420673,,0.0,
BC332_02560_mrna,-0.04003876443099369,,3.0,
BC332_30478_mrna,,,0.0,
BC332_22441_mrna,-0.3023135378821387,,3.0,
BC332_26702_mrna,-0.7147514484622545,,5.0,
BC332_05340_mrna,-0.8346178979082909,,2.0,
BC332_16186_mrna,0.5416283613883595,,3.0,
BC332_33125_mrna,,,0.0,
BC332_29399_mrna,0.6842011319926878,,6.0,
BC332_13125_mrna,-0.7023741869190437,,5.0,
BC332_05839_mrna,0.2110511257967355,,2.0,
BC332_14752_mrna,-0.746634688080382,,2.0,
BC332_08274_mrna,-0.7455845437086456,,5.0,
BC332_01695_mrna,,,0.0,
BC332_30854_mrna,,,0.0,
BC332_29517_mrna,-0.21661062432753747,,1.0,
BC332_07713_mrna,-0.454876047420673,,3.0,
BC332_29198_mrna,,,2.0,
BC332_24831_mrna,0.7195814353960566,,5.0,
BC332_08146_mrna,-0.31731339699989636,,0.0,
BC332_19529_mrna,-0.7431330762065902,,1.0,
BC332_27436_mrna,0.5510564850850195,,7.0,
BC332_16892_mrna,,,2.0,
BC332_23579_mrna,-0.6840615411214577,,3.0,
BC332_08236_mrna,,,0.0,
BC332_31164_mrna,0.12414956226484528,,6.0,
BC332_27736_mrna,,,2.0,
BC332_20449_mrna,-0.7455845437086456,,0.0,
BC332_17281_mrna,-0.5403924105379158,,2.0,
BC332_19281_mrna,-0.8631075572284557,,0.0,
BC332_05335_mrna,-0.7094312510331078,,2.0,
BC332_20603_mrna,-0.8043704231222714,,0.0,
BC332_06718_mrna,0.5518290325571322,,0.0,
BC332_21219_mrna,-0.4548760474206732,,7.0,
BC332_04643_mrna,-0.47495368879365424,,1.0,
BC332_27841_mrna,-0.7747192017044965,,5.0,
BC332_32857_mrna,-0.01651490313596643,,6.0,
BC332_20624_mrna,,,3.0,
BC332_25491_mrna,-0.5541909075451886,,6.0,
BC332_30261_mrna,-0.5541909075451887,,3.0,
BC332_02506_mrna,,,3.0,
BC332_33042_mrna,-0.7315277096952622,,0.0,
BC332_32375_mrna,-0.3454330759146068,,2.0,
BC332_31325_mrna,0.5234179907272362,,1.0,
BC332_34075_mrna,-0.7455845437086456,,5.0,
BC332_31229_mrna,-0.20373574456131904,,3.0,
BC332_27389_mrna,-0.530018094291755,,2.0,
BC332_29734_mrna,-0.8092192567276699,,5.0,
BC332_01764_mrna,-0.7628403739182852,,0.0,
BC332_26430_mrna,-0.6299614602483969,,3.0,
BC332_32026_mrna,-0.9667135142745672,,2.0,
BC332_05287_mrna,-0.3874341664679689,,3.0,
BC332_33562_mrna,,,2.0,
BC332_05847_mrna,-0.24073832010515403,,1.0,
BC332_13716_mrna,-0.7094312510331078,,2.0,
BC332_30920_mrna,-0.7455845437086456,,5.0,
BC332_09406_mrna,-0.454876047420673,,0.0,
BC332_27447_mrna,0.5228126874116779,,0.0,
BC332_28647_mrna,-0.43139431501296166,,2.0,
BC332_02384_mrna,0.0006827203545286403,,3.0,
BC332_19490_mrna,,,3.0,
BC332_05936_mrna,-0.454876047420673,,2.0,
BC332_30352_mrna,-0.39806859203923084,,0.0,
BC332_10441_mrna,-0.4696191674342468,,0.0,
BC332_16016_mrna,-0.7455845437086456,,5.0,
BC332_17729_mrna,-0.7503552970534435,,3.0,
BC332_10544_mrna,,,2.0,
BC332_27386_mrna,-0.454876047420673,,7.0,
BC332_13341_mrna,0.7428559494562492,,0.0,
BC332_03841_mrna,-0.530018094291755,,3.0,
BC332_28015_mrna,-0.5541909075451886,,0.0,
BC332_25599_mrna,,,0.0,
BC332_24223_mrna,-0.3454330759146068,,7.0,
BC332_24816_mrna,-0.7455845437086456,,3.0,
BC332_25909_mrna,0.3003161754128947,,2.0,
BC332_04796_mrna,-0.3980685920392308,,2.0,
BC332_19399_mrna,0.2706433289181664,,0.0,
BC332_01594_mrna,0.08302785115747321,,6.0,
BC332_20748_mrna,,,3.0,
BC332_24134_mrna,-0.454876047420673,,2.0,
BC332_14992_mrna,-0.33519866740577486,,2.0,
BC332_17818_mrna,-0.04214620151879593,,0.0,
BC332_10604_mrna,0.8989723052340611,,2.0,
BC332_32804_mrna,-0.3980685920392308,,1.0,
BC332_24789_mrna,-0.39806859203923084,,3.0,
BC332_04185_mrna,-0.45487604742067306,,7.0,
BC332_19277_mrna,-0.2308327441448549,,2.0,
BC332_29482_mrna,-0.7455845437086456,,2.0,
BC332_23520_mrna,-0.3980685920392308,,2.0,
BC332_25712_mrna,-0.23510614217791104,,0.0,
BC332_08723_mrna,-0.11179711361385242,,5.0,
BC332_06847_mrna,-0.9548260030837421,,5.0,
BC332_02309_mrna,-0.17531966021623652,,0.0,
BC332_33497_mrna,,,3.0,
BC332_20597_mrna,-0.7455845437086456,,5.0,
BC332_20298_mrna,-0.13170699279954884,,3.0,
BC332_05021_mrna,-0.319796929228171,,2.0,
BC332_31549_mrna,-0.6958840688484407,,3.0,
BC332_05849_mrna,-0.3980685920392308,,3.0,
BC332_13427_mrna,-0.3980685920392308,,0.0,
BC332_25330_mrna,-0.5541909075451886,,6.0,
BC332_25164_mrna,,,2.0,
BC332_24210_mrna,-0.3980685920392308,,2.0,
BC332_10930_mrna,0.5500831278740439,,1.0,
BC332_22350_mrna,-0.5587507153440757,,3.0,
BC332_16304_mrna,-0.3980685920392308,,0.0,
BC332_07370_mrna,0.08302785115747321,,2.0,
BC332_10567_mrna,-0.454876047420673,,0.0,
BC332_22398_mrna,-0.454876047420673,,2.0,
BC332_03301_mrna,-0.7599309248463882,,3.0,
BC332_15028_mrna,,,0.0,
BC332_07864_mrna,,,2.0,
BC332_28929_mrna,0.9165734757412314,,0.0,
BC332_21424_mrna,,,2.0,
BC332_27793_mrna,-0.19622984483839018,,3.0,
BC332_17376_mrna,-0.6780821758637823,,1.0,
BC332_25747_mrna,,,2.0,
BC332_24370_mrna,-0.5862170298786489,,4.0,
BC332_12768_mrna,-0.7390671726333419,,6.0,
BC332_33119_mrna,,,2.0,
BC332_21974_mrna,-0.5541909075451886,,6.0,
BC332_02926_mrna,-0.5541909075451886,,0.0,
BC332_27710_mrna,-0.5989434919469224,,3.0,
BC332_15747_mrna,,,2.0,
BC332_04343_mrna,-0.4432044142691224,,0.0,
BC332_04842_mrna,-0.3980685920392308,,1.0,
BC332_17294_mrna,0.0006827203545286403,,7.0,
BC332_06269_mrna,-0.16959640175160637,,0.0,
BC332_29748_mrna,,,2.0,
BC332_24571_mrna,,,3.0,
BC332_02904_mrna,-0.36377663647668645,,2.0,
BC332_04329_mrna,-0.22773202997990508,,0.0,
BC332_04992_mrna,-0.7455845437086456,,5.0,
BC332_20975_mrna,-0.7508947084969985,,2.0,
BC332_14968_mrna,-0.07859168973703587,,0.0,
BC332_25844_mrna,-0.8182014762629992,,4.0,
BC332_26024_mrna,0.0065290496883117916,,3.0,
BC332_14830_mrna,-0.3980685920392308,,0.0,
BC332_34247_mrna,-0.8819701816815109,,3.0,
BC332_04630_mrna,0.5044755685430047,,7.0,
BC332_25698_mrna,-0.5541909075451886,,2.0,
BC332_29960_mrna,-0.454876047420673,,3.0,
BC332_09529_mrna,-0.3980685920392308,,2.0,
BC332_25531_mrna,-0.530018094291755,,2.0,
BC332_26264_mrna,-0.7455845437086456,,5.0,
BC332_09095_mrna,-0.1484470215472643,,3.0,
BC332_18428_mrna,-0.8640209616441366,,0.0,
BC332_29256_mrna,-0.018069234516231297,,2.0,
BC332_34349_mrna,-0.530018094291755,,0.0,
BC332_04673_mrna,-0.454876047420673,,0.0,
BC332_06433_mrna,0.0715749763957716,,2.0,
BC332_23658_mrna,0.01147465722179769,,5.0,
BC332_04870_mrna,-0.7455845437086456,,5.0,
BC332_10657_mrna,0.9165734757412315,,6.0,
BC332_21305_mrna,0.6238691009445982,,2.0,
BC332_16311_mrna,-0.7016922134158656,,2.0,
BC332_19338_mrna,-0.3980685920392308,,2.0,
BC332_19188_mrna,0.4468027695193135,,0.0,
BC332_13731_mrna,-0.7455845437086458,,5.0,
BC332_23567_mrna,,,0.0,
BC332_01350_mrna,,,0.0,
BC332_18298_mrna,,,2.0,
BC332_33292_mrna,-0.8966236878167687,,0.0,
BC332_22744_mrna,0.2436425100907007,,1.0,
BC332_15289_mrna,-0.7455845437086456,,0.0,
BC332_26495_mrna,-0.7696733726941165,,6.0,
BC332_27539_mrna,-0.39918434526807134,,1.0,
BC332_34528_mrna,-0.454876047420673,,2.0,
BC332_17261_mrna,-0.04003876443099369,,3.0,
BC332_24339_mrna,,,3.0,
BC332_16340_mrna,-0.9260489003742317,,0.0,
BC332_19554_mrna,,,2.0,
BC332_25970_mrna,-0.847104128243571,,2.0,
BC332_18644_mrna,-0.5541909075451886,,6.0,
BC332_30748_mrna,-0.6884348547300447,,5.0,
BC332_14160_mrna,-0.6634433349882083,,0.0,
BC332_11494_mrna,-0.38564701686997704,,6.0,
BC332_01558_mrna,,,0.0,
BC332_29053_mrna,0.3031904384183707,,6.0,
BC332_28100_mrna,0.33924188804747146,,2.0,
BC332_15446_mrna,-0.7455845437086456,,3.0,
